txn_id,item_name,qty,price
TXN-1653,Basmati Rice 1kg,1,22
TXN-1654,Tur Dal Loose,5,491
TXN-1655,Lux Soap,5,466
TXN-1656,Sugar 1kg,1,433
TXN-1657,Tur Dal Loose,5,236
TXN-1658,Aashirvaad Atta 5kg,5,94
TXN-1659,Tur Dal Loose,1,177
TXN-1660,Lux Soap,2,58
TXN-1661,Basmati Rice 1kg,3,100
TXN-1662,Basmati Rice 1kg,1,352
TXN-1663,Cardamom 100g,1,474
TXN-1664,Lux Soap,1,166
TXN-1665,Cardamom 100g,1,455
TXN-1666,Tur Dal Loose,1,172
TXN-1667,Tata Tea Gold,1,163
TXN-1668,Sugar 1kg,5,48
TXN-1669,Sugar 1kg,5,164
TXN-1670,Aashirvaad Atta 5kg,3,373
TXN-1671,Tata Tea Gold,1,203
TXN-1672,Sugar 1kg,5,461
TXN-1673,Tur Dal Loose,4,127
TXN-1674,Cardamom 100g,1,474
TXN-1675,Lux Soap,5,468
TXN-1676,Aashirvaad Atta 5kg,1,347
TXN-1677,Sugar 1kg,2,372
TXN-1678,Tur Dal Loose,2,500
TXN-1679,Sugar 1kg,3,108
TXN-1680,Cardamom 100g,4,476
TXN-1681,Tur Dal Loose,1,319
TXN-1682,Lux Soap,3,104
TXN-1683,Tur Dal Loose,3,437
TXN-1684,Tur Dal Loose,4,55
TXN-1685,Sugar 1kg,1,346
TXN-1686,Lux Soap,5,335
TXN-1687,Tata Tea Gold,4,416
TXN-1688,Cardamom 100g,4,192
TXN-1689,Aashirvaad Atta 5kg,4,223
TXN-1690,Tur Dal Loose,1,330
TXN-1691,Tur Dal Loose,4,480
TXN-1692,Aashirvaad Atta 5kg,1,435
TXN-1693,Tata Tea Gold,4,203
TXN-1694,Aashirvaad Atta 5kg,5,482
TXN-1695,Tata Tea Gold,3,48
TXN-1696,Aashirvaad Atta 5kg,4,194
TXN-1697,Tata Tea Gold,3,102
TXN-1698,Lux Soap,4,148
TXN-1699,Tata Tea Gold,5,415
TXN-1700,Aashirvaad Atta 5kg,3,493
TXN-1701,Sugar 1kg,5,437
TXN-1702,Aashirvaad Atta 5kg,3,114
TXN-1703,Aashirvaad Atta 5kg,3,77
TXN-1704,Lux Soap,1,174
TXN-1705,Aashirvaad Atta 5kg,4,315
TXN-1706,Cardamom 100g,4,379
TXN-1707,Tur Dal Loose,1,172
TXN-1708,Cardamom 100g,3,325
TXN-1709,Tata Tea Gold,1,167
TXN-1710,Cardamom 100g,5,37
TXN-1711,Tur Dal Loose,3,105
TXN-1712,Tata Tea Gold,2,418
TXN-1713,Aashirvaad Atta 5kg,5,384
TXN-1714,Cardamom 100g,4,320
TXN-1715,Cardamom 100g,1,146
TXN-1716,Lux Soap,4,242
TXN-1717,Aashirvaad Atta 5kg,5,148
TXN-1718,Tur Dal Loose,2,424
TXN-1719,Lux Soap,1,374
TXN-1720,Sugar 1kg,2,329
TXN-1721,Basmati Rice 1kg,2,134
TXN-1722,Tur Dal Loose,2,494
TXN-1723,Tata Tea Gold,1,22
TXN-1724,Basmati Rice 1kg,3,29
TXN-1725,Tata Tea Gold,1,356
TXN-1726,Tur Dal Loose,5,304
TXN-1727,Tata Tea Gold,3,409
TXN-1728,Tata Tea Gold,2,319
TXN-1729,Basmati Rice 1kg,5,173
TXN-1730,Tata Tea Gold,2,457
TXN-1731,Aashirvaad Atta 5kg,5,378
TXN-1732,Sugar 1kg,2,21
TXN-1733,Tur Dal Loose,2,342
TXN-1734,Basmati Rice 1kg,4,94
TXN-1735,Basmati Rice 1kg,3,473
TXN-1736,Aashirvaad Atta 5kg,4,274
TXN-1737,Sugar 1kg,3,354
TXN-1738,Basmati Rice 1kg,2,332
TXN-1739,Cardamom 100g,4,371
TXN-1740,Tur Dal Loose,3,114
TXN-1741,Aashirvaad Atta 5kg,4,55
TXN-1742,Cardamom 100g,1,366
TXN-1743,Tur Dal Loose,1,434
TXN-1744,Basmati Rice 1kg,5,62
TXN-1745,Basmati Rice 1kg,1,470
TXN-1746,Tata Tea Gold,4,50
TXN-1747,Sugar 1kg,5,363
TXN-1748,Tata Tea Gold,4,307
TXN-1749,Basmati Rice 1kg,5,387
TXN-1750,Cardamom 100g,1,188
TXN-1751,Sugar 1kg,5,40
TXN-1752,Tata Tea Gold,3,188
TXN-1753,Aashirvaad Atta 5kg,5,366
TXN-1754,Tur Dal Loose,3,395
TXN-1755,Sugar 1kg,4,124
TXN-1756,Aashirvaad Atta 5kg,5,304
TXN-1757,Cardamom 100g,2,397
TXN-1758,Aashirvaad Atta 5kg,4,246
TXN-1759,Sugar 1kg,3,29
TXN-1760,Tata Tea Gold,3,264
TXN-1761,Basmati Rice 1kg,3,474
TXN-1762,Tata Tea Gold,2,207
TXN-1763,Tur Dal Loose,5,200
TXN-1764,Cardamom 100g,3,439
TXN-1765,Basmati Rice 1kg,5,289
TXN-1766,Basmati Rice 1kg,3,493
TXN-1767,Tur Dal Loose,1,315
TXN-1768,Basmati Rice 1kg,5,101
TXN-1769,Cardamom 100g,3,303
TXN-1770,Aashirvaad Atta 5kg,4,228
TXN-1771,Tur Dal Loose,2,171
TXN-1772,Cardamom 100g,3,71
TXN-1773,Tata Tea Gold,4,243
TXN-1774,Basmati Rice 1kg,1,262
TXN-1775,Sugar 1kg,5,269
TXN-1776,Cardamom 100g,3,369
TXN-1777,Sugar 1kg,4,221
TXN-1778,Cardamom 100g,3,479
TXN-1779,Tur Dal Loose,4,285
TXN-1780,Tur Dal Loose,4,404
TXN-1781,Tata Tea Gold,1,170
TXN-1782,Cardamom 100g,1,239
TXN-1783,Lux Soap,1,185
TXN-1784,Lux Soap,1,81
TXN-1785,Tata Tea Gold,1,168
TXN-1786,Aashirvaad Atta 5kg,3,34
TXN-1787,Sugar 1kg,2,219
TXN-1788,Tur Dal Loose,3,330
TXN-1789,Basmati Rice 1kg,5,295
TXN-1790,Tata Tea Gold,2,354
TXN-1791,Cardamom 100g,2,266
TXN-1792,Cardamom 100g,4,148
TXN-1793,Tata Tea Gold,4,446
TXN-1794,Tur Dal Loose,3,374
TXN-1795,Sugar 1kg,3,48
TXN-1796,Lux Soap,2,468
TXN-1797,Sugar 1kg,5,282
TXN-1798,Sugar 1kg,2,86
TXN-1799,Sugar 1kg,5,410
TXN-1800,Basmati Rice 1kg,2,118
TXN-1801,Sugar 1kg,4,80
TXN-1802,Aashirvaad Atta 5kg,3,427
TXN-1803,Sugar 1kg,2,20
TXN-1804,Cardamom 100g,1,183
TXN-1805,Cardamom 100g,3,377
TXN-1806,Sugar 1kg,5,108
TXN-1807,Sugar 1kg,5,46
TXN-1808,Basmati Rice 1kg,3,284
TXN-1809,Sugar 1kg,4,284
TXN-1810,Aashirvaad Atta 5kg,2,235
TXN-1811,Tur Dal Loose,2,54
TXN-1812,Aashirvaad Atta 5kg,2,451
TXN-1813,Tur Dal Loose,1,329
TXN-1814,Tata Tea Gold,1,326
TXN-1815,Basmati Rice 1kg,3,349
TXN-1816,Cardamom 100g,4,375
TXN-1817,Sugar 1kg,1,419
TXN-1818,Tur Dal Loose,5,151
TXN-1819,Cardamom 100g,1,276
TXN-1820,Sugar 1kg,3,311
TXN-1821,Basmati Rice 1kg,4,428
TXN-1822,Basmati Rice 1kg,2,393
TXN-1823,Tata Tea Gold,5,326
TXN-1824,Sugar 1kg,4,433
TXN-1825,Aashirvaad Atta 5kg,4,296
TXN-1826,Basmati Rice 1kg,4,494
TXN-1827,Tur Dal Loose,1,110
TXN-1828,Aashirvaad Atta 5kg,4,134
TXN-1829,Basmati Rice 1kg,2,388
TXN-1830,Sugar 1kg,2,460
TXN-1831,Tata Tea Gold,5,401
TXN-1832,Basmati Rice 1kg,4,186
TXN-1833,Cardamom 100g,2,389
TXN-1834,Cardamom 100g,1,243
TXN-1835,Aashirvaad Atta 5kg,1,370
TXN-1836,Sugar 1kg,4,223
TXN-1837,Sugar 1kg,1,302
TXN-1838,Lux Soap,5,493
TXN-1839,Tur Dal Loose,2,261
TXN-1840,Tur Dal Loose,4,52
TXN-1841,Tata Tea Gold,2,385
TXN-1842,Tata Tea Gold,1,464
TXN-1843,Tur Dal Loose,1,239
TXN-1844,Sugar 1kg,2,294
TXN-1845,Cardamom 100g,3,312
TXN-1846,Basmati Rice 1kg,1,217
TXN-1847,Basmati Rice 1kg,1,403
TXN-1848,Aashirvaad Atta 5kg,3,34
TXN-1849,Tur Dal Loose,1,305
TXN-1850,Sugar 1kg,2,94
TXN-1851,Aashirvaad Atta 5kg,2,88
TXN-1852,Tata Tea Gold,4,391
TXN-1853,Cardamom 100g,1,426
TXN-1854,Aashirvaad Atta 5kg,4,295
TXN-1855,Sugar 1kg,2,456
TXN-1856,Lux Soap,1,378
TXN-1857,Basmati Rice 1kg,4,123
TXN-1858,Aashirvaad Atta 5kg,2,262
TXN-1859,Tata Tea Gold,1,322
TXN-1860,Cardamom 100g,5,437
TXN-1861,Basmati Rice 1kg,4,478
TXN-1862,Cardamom 100g,1,438
TXN-1863,Basmati Rice 1kg,4,38
TXN-1864,Aashirvaad Atta 5kg,1,216
TXN-1865,Sugar 1kg,4,197
TXN-1866,Tata Tea Gold,3,400
TXN-1867,Tata Tea Gold,4,399
TXN-1868,Aashirvaad Atta 5kg,1,240
TXN-1869,Lux Soap,1,154
TXN-1870,Aashirvaad Atta 5kg,3,29
TXN-1871,Basmati Rice 1kg,3,70
TXN-1872,Tur Dal Loose,5,48
TXN-1873,Cardamom 100g,2,395
TXN-1874,Lux Soap,2,128
TXN-1875,Tata Tea Gold,1,185
TXN-1876,Tata Tea Gold,1,351
TXN-1877,Cardamom 100g,1,363
TXN-1878,Cardamom 100g,1,92
TXN-1879,Sugar 1kg,3,69
TXN-1880,Tur Dal Loose,3,471
TXN-1881,Basmati Rice 1kg,5,46
TXN-1882,Aashirvaad Atta 5kg,1,163
TXN-1883,Sugar 1kg,3,432
TXN-1884,Lux Soap,2,82
TXN-1885,Tur Dal Loose,4,379
TXN-1886,Lux Soap,2,236
TXN-1887,Tata Tea Gold,2,99
TXN-1888,Sugar 1kg,2,408
TXN-1889,Sugar 1kg,2,172
TXN-1890,Basmati Rice 1kg,2,71
TXN-1891,Basmati Rice 1kg,4,466
TXN-1892,Lux Soap,1,352
TXN-1893,Basmati Rice 1kg,3,435
TXN-1894,Sugar 1kg,2,149
TXN-1895,Sugar 1kg,5,110
TXN-1896,Aashirvaad Atta 5kg,5,478
TXN-1897,Lux Soap,2,457
TXN-1898,Lux Soap,2,217
TXN-1899,Sugar 1kg,5,137
TXN-1900,Basmati Rice 1kg,3,136
TXN-1901,Sugar 1kg,4,448
TXN-1902,Sugar 1kg,4,267
TXN-1903,Tata Tea Gold,2,92
TXN-1904,Basmati Rice 1kg,1,225
TXN-1905,Tur Dal Loose,3,363
TXN-1906,Aashirvaad Atta 5kg,4,496
TXN-1907,Tur Dal Loose,4,58
TXN-1908,Aashirvaad Atta 5kg,3,294
TXN-1909,Tata Tea Gold,5,104
TXN-1910,Tur Dal Loose,2,373
TXN-1911,Cardamom 100g,3,426
TXN-1912,Lux Soap,2,363
TXN-1913,Aashirvaad Atta 5kg,4,212
TXN-1914,Aashirvaad Atta 5kg,4,336
TXN-1915,Lux Soap,4,52
TXN-1916,Tata Tea Gold,2,473
TXN-1917,Cardamom 100g,2,231
TXN-1918,Lux Soap,4,470
TXN-1919,Tur Dal Loose,4,476
TXN-1920,Tur Dal Loose,5,397
TXN-1921,Tata Tea Gold,4,111
TXN-1922,Tur Dal Loose,1,139
TXN-1923,Cardamom 100g,2,175
TXN-1924,Lux Soap,5,123
TXN-1925,Tur Dal Loose,2,163
TXN-1926,Lux Soap,3,294
TXN-1927,Sugar 1kg,5,332
TXN-1928,Cardamom 100g,1,216
TXN-1929,Aashirvaad Atta 5kg,4,419
TXN-1930,Sugar 1kg,1,338
TXN-1931,Sugar 1kg,4,159
TXN-1932,Tur Dal Loose,1,335
TXN-1933,Lux Soap,3,125
TXN-1934,Tur Dal Loose,2,309
TXN-1935,Tata Tea Gold,5,192
TXN-1936,Lux Soap,4,210
TXN-1937,Lux Soap,3,378
TXN-1938,Lux Soap,3,196
TXN-1939,Tata Tea Gold,5,311
TXN-1940,Cardamom 100g,3,125
TXN-1941,Tata Tea Gold,1,93
TXN-1942,Sugar 1kg,4,69
TXN-1943,Basmati Rice 1kg,3,363
TXN-1944,Sugar 1kg,5,469
TXN-1945,Tata Tea Gold,3,392
TXN-1946,Cardamom 100g,3,372
TXN-1947,Sugar 1kg,4,432
TXN-1948,Basmati Rice 1kg,3,199
TXN-1949,Cardamom 100g,5,410
TXN-1950,Cardamom 100g,5,120
TXN-1951,Tur Dal Loose,5,154
TXN-1952,Aashirvaad Atta 5kg,3,294
TXN-1953,Basmati Rice 1kg,4,96
TXN-1954,Aashirvaad Atta 5kg,3,388
TXN-1955,Tur Dal Loose,5,42
TXN-1956,Basmati Rice 1kg,5,154
TXN-1957,Tur Dal Loose,4,211
TXN-1958,Basmati Rice 1kg,5,465
TXN-1959,Tata Tea Gold,4,443
TXN-1960,Tata Tea Gold,4,344
TXN-1961,Sugar 1kg,4,300
TXN-1962,Sugar 1kg,3,403
TXN-1963,Sugar 1kg,5,223
TXN-1964,Tata Tea Gold,2,235
TXN-1965,Lux Soap,4,320
TXN-1966,Aashirvaad Atta 5kg,3,115
TXN-1967,Lux Soap,1,81
TXN-1968,Cardamom 100g,2,192
TXN-1969,Lux Soap,3,398
TXN-1970,Cardamom 100g,5,326
TXN-1971,Aashirvaad Atta 5kg,3,103
TXN-1972,Aashirvaad Atta 5kg,1,242
TXN-1973,Sugar 1kg,4,355
TXN-1974,Tata Tea Gold,1,103
TXN-1975,Aashirvaad Atta 5kg,4,410
TXN-1976,Basmati Rice 1kg,3,33
TXN-1977,Aashirvaad Atta 5kg,4,198
TXN-1978,Lux Soap,3,286
TXN-1979,Lux Soap,5,269
TXN-1980,Lux Soap,1,27
TXN-1981,Lux Soap,4,222
TXN-1982,Sugar 1kg,5,157
TXN-1983,Tur Dal Loose,3,33
TXN-1984,Aashirvaad Atta 5kg,3,185
TXN-1985,Tata Tea Gold,3,315
TXN-1986,Tur Dal Loose,5,360
TXN-1987,Basmati Rice 1kg,1,70
TXN-1988,Cardamom 100g,5,159
TXN-1989,Basmati Rice 1kg,3,273
TXN-1990,Sugar 1kg,2,126
TXN-1991,Basmati Rice 1kg,4,170
TXN-1992,Sugar 1kg,5,199
TXN-1993,Aashirvaad Atta 5kg,2,401
TXN-1994,Cardamom 100g,3,192
TXN-1995,Sugar 1kg,2,37
TXN-1996,Cardamom 100g,1,318
TXN-1997,Lux Soap,5,90
TXN-1998,Cardamom 100g,5,260
TXN-1999,Tur Dal Loose,5,403
TXN-2000,Tur Dal Loose,3,122
TXN-2001,Tata Tea Gold,3,149
TXN-2002,Basmati Rice 1kg,1,289
TXN-2003,Tata Tea Gold,2,388
TXN-2004,Sugar 1kg,2,238
TXN-2005,Lux Soap,5,241
TXN-2006,Sugar 1kg,5,146
TXN-2007,Lux Soap,2,315
TXN-2008,Lux Soap,4,278
TXN-2009,Sugar 1kg,1,206
TXN-2010,Lux Soap,1,112
TXN-2011,Aashirvaad Atta 5kg,5,218
TXN-2012,Sugar 1kg,4,62
TXN-2013,Sugar 1kg,5,395
TXN-2014,Aashirvaad Atta 5kg,4,51
TXN-2015,Cardamom 100g,3,263
TXN-2016,Cardamom 100g,3,205
TXN-2017,Lux Soap,3,110
TXN-2018,Tata Tea Gold,3,371
TXN-2019,Tur Dal Loose,1,229
TXN-2020,Cardamom 100g,2,399
TXN-2021,Aashirvaad Atta 5kg,5,387
TXN-2022,Basmati Rice 1kg,2,221
TXN-2023,Lux Soap,3,254
TXN-2024,Cardamom 100g,5,254
TXN-2025,Cardamom 100g,1,31
TXN-2026,Basmati Rice 1kg,4,297
TXN-2027,Aashirvaad Atta 5kg,5,63
TXN-2028,Sugar 1kg,5,257
TXN-2029,Basmati Rice 1kg,1,415
TXN-2030,Basmati Rice 1kg,3,33
TXN-2031,Basmati Rice 1kg,3,311
TXN-2032,Tur Dal Loose,2,136
TXN-2033,Cardamom 100g,5,80
TXN-2034,Lux Soap,4,405
TXN-2035,Cardamom 100g,5,81
TXN-2036,Sugar 1kg,5,188
TXN-2037,Sugar 1kg,4,463
TXN-2038,Lux Soap,2,177
TXN-2039,Aashirvaad Atta 5kg,2,188
TXN-2040,Aashirvaad Atta 5kg,5,396
TXN-2041,Tur Dal Loose,1,207
TXN-2042,Aashirvaad Atta 5kg,5,294
TXN-2043,Sugar 1kg,4,218
TXN-2044,Tata Tea Gold,3,211
TXN-2045,Lux Soap,1,57
TXN-2046,Tur Dal Loose,2,36
TXN-2047,Sugar 1kg,3,281
TXN-2048,Sugar 1kg,1,499
TXN-2049,Tur Dal Loose,5,422
TXN-2050,Basmati Rice 1kg,3,132
TXN-2051,Aashirvaad Atta 5kg,2,124
TXN-2052,Aashirvaad Atta 5kg,2,47
TXN-2053,Aashirvaad Atta 5kg,2,50
TXN-2054,Cardamom 100g,1,451
TXN-2055,Cardamom 100g,2,78
TXN-2056,Tur Dal Loose,5,445
TXN-2057,Tur Dal Loose,1,172
TXN-2058,Cardamom 100g,5,151
TXN-2059,Cardamom 100g,2,229
TXN-2060,Sugar 1kg,3,297
TXN-2061,Tur Dal Loose,2,418
TXN-2062,Lux Soap,2,185
TXN-2063,Tur Dal Loose,5,420
TXN-2064,Basmati Rice 1kg,3,478
TXN-2065,Aashirvaad Atta 5kg,2,92
TXN-2066,Sugar 1kg,2,370
TXN-2067,Tur Dal Loose,1,297
TXN-2068,Lux Soap,5,308
TXN-2069,Tata Tea Gold,5,117
TXN-2070,Tur Dal Loose,1,203
TXN-2071,Cardamom 100g,3,200
TXN-2072,Cardamom 100g,1,172
TXN-2073,Tata Tea Gold,1,155
TXN-2074,Lux Soap,5,217
TXN-2075,Lux Soap,2,206
TXN-2076,Sugar 1kg,5,479
TXN-2077,Cardamom 100g,5,341
TXN-2078,Tata Tea Gold,3,242
TXN-2079,Lux Soap,2,321
TXN-2080,Tur Dal Loose,5,238
TXN-2081,Tur Dal Loose,5,65
TXN-2082,Sugar 1kg,2,78
TXN-2083,Cardamom 100g,1,357
TXN-2084,Tata Tea Gold,4,166
TXN-2085,Lux Soap,3,193
TXN-2086,Sugar 1kg,1,418
TXN-2087,Aashirvaad Atta 5kg,1,37
TXN-2088,Cardamom 100g,1,390
TXN-2089,Basmati Rice 1kg,2,157
TXN-2090,Lux Soap,4,319
TXN-2091,Aashirvaad Atta 5kg,3,293
TXN-2092,Lux Soap,5,279
TXN-2093,Aashirvaad Atta 5kg,3,443
TXN-2094,Sugar 1kg,4,417
TXN-2095,Basmati Rice 1kg,4,497
TXN-2096,Aashirvaad Atta 5kg,1,371
TXN-2097,Tata Tea Gold,3,247
TXN-2098,Basmati Rice 1kg,3,340
TXN-2099,Cardamom 100g,5,327
TXN-2100,Aashirvaad Atta 5kg,1,395
TXN-2101,Tur Dal Loose,2,80
TXN-2102,Basmati Rice 1kg,3,382
TXN-2103,Basmati Rice 1kg,2,361
TXN-2104,Lux Soap,1,183
TXN-2105,Cardamom 100g,3,282
TXN-2106,Tata Tea Gold,4,299
TXN-2107,Aashirvaad Atta 5kg,2,251
TXN-2108,Cardamom 100g,4,93
TXN-2109,Tur Dal Loose,1,229
TXN-2110,Tur Dal Loose,3,121
TXN-2111,Basmati Rice 1kg,5,310
TXN-2112,Tata Tea Gold,1,254
TXN-2113,Cardamom 100g,3,286
TXN-2114,Basmati Rice 1kg,3,164
TXN-2115,Cardamom 100g,5,282
TXN-2116,Aashirvaad Atta 5kg,1,73
TXN-2117,Basmati Rice 1kg,3,323
TXN-2118,Sugar 1kg,2,30
TXN-2119,Basmati Rice 1kg,2,47
TXN-2120,Cardamom 100g,3,82
TXN-2121,Cardamom 100g,3,416
TXN-2122,Lux Soap,5,310
TXN-2123,Lux Soap,4,192
TXN-2124,Lux Soap,1,139
TXN-2125,Tata Tea Gold,3,382
TXN-2126,Aashirvaad Atta 5kg,4,120
TXN-2127,Aashirvaad Atta 5kg,1,234
TXN-2128,Sugar 1kg,1,256
TXN-2129,Basmati Rice 1kg,2,477
TXN-2130,Cardamom 100g,1,325
TXN-2131,Basmati Rice 1kg,5,381
TXN-2132,Sugar 1kg,5,406
TXN-2133,Tur Dal Loose,3,179
TXN-2134,Basmati Rice 1kg,2,279
TXN-2135,Sugar 1kg,3,63
TXN-2136,Tata Tea Gold,4,311
TXN-2137,Sugar 1kg,1,34
TXN-2138,Tata Tea Gold,2,175
TXN-2139,Tata Tea Gold,1,485
TXN-2140,Cardamom 100g,4,317
TXN-2141,Lux Soap,5,245
TXN-2142,Tur Dal Loose,5,69
TXN-2143,Tur Dal Loose,1,190
TXN-2144,Basmati Rice 1kg,3,141
TXN-2145,Lux Soap,1,345
TXN-2146,Tur Dal Loose,5,338
TXN-2147,Cardamom 100g,1,130
TXN-2148,Tata Tea Gold,3,278
TXN-2149,Lux Soap,4,242
TXN-2150,Sugar 1kg,4,105
TXN-2151,Cardamom 100g,3,450
TXN-2152,Lux Soap,4,396
TXN-2153,Basmati Rice 1kg,3,228
TXN-2154,Sugar 1kg,2,239
TXN-2155,Tata Tea Gold,1,269
TXN-2156,Tur Dal Loose,4,85
TXN-2157,Basmati Rice 1kg,5,446
TXN-2158,Basmati Rice 1kg,1,116
TXN-2159,Lux Soap,5,436
TXN-2160,Aashirvaad Atta 5kg,2,363
TXN-2161,Tata Tea Gold,3,203
TXN-2162,Tur Dal Loose,3,177
TXN-2163,Basmati Rice 1kg,2,325
TXN-2164,Tur Dal Loose,1,335
TXN-2165,Lux Soap,2,409
TXN-2166,Cardamom 100g,2,237
TXN-2167,Aashirvaad Atta 5kg,2,292
TXN-2168,Aashirvaad Atta 5kg,2,376
TXN-2169,Sugar 1kg,1,182
TXN-2170,Tur Dal Loose,3,43
TXN-2171,Basmati Rice 1kg,2,245
TXN-2172,Aashirvaad Atta 5kg,2,308
TXN-2173,Basmati Rice 1kg,5,468
TXN-2174,Aashirvaad Atta 5kg,3,77
TXN-2175,Basmati Rice 1kg,5,467
TXN-2176,Tata Tea Gold,1,487
TXN-2177,Sugar 1kg,5,180
TXN-2178,Tata Tea Gold,1,417
TXN-2179,Aashirvaad Atta 5kg,2,474
TXN-2180,Sugar 1kg,3,251
TXN-2181,Tur Dal Loose,4,220
TXN-2182,Basmati Rice 1kg,5,223
TXN-2183,Sugar 1kg,3,219
TXN-2184,Lux Soap,5,83
TXN-2185,Aashirvaad Atta 5kg,5,483
TXN-2186,Aashirvaad Atta 5kg,4,359
TXN-2187,Cardamom 100g,4,256
TXN-2188,Tata Tea Gold,4,26
TXN-2189,Basmati Rice 1kg,3,485
TXN-2190,Basmati Rice 1kg,4,367
TXN-2191,Tur Dal Loose,2,78
TXN-2192,Cardamom 100g,3,248
TXN-2193,Basmati Rice 1kg,2,277
TXN-2194,Basmati Rice 1kg,3,289
TXN-2195,Cardamom 100g,5,34
TXN-2196,Sugar 1kg,4,145
TXN-2197,Tur Dal Loose,4,320
TXN-2198,Tur Dal Loose,5,277
TXN-2199,Tur Dal Loose,1,91
TXN-2200,Cardamom 100g,3,436
TXN-2201,Cardamom 100g,2,426
TXN-2202,Tata Tea Gold,4,75
TXN-2203,Tur Dal Loose,5,62
TXN-2204,Sugar 1kg,4,483
TXN-2205,Tur Dal Loose,4,454
TXN-2206,Basmati Rice 1kg,1,200
TXN-2207,Tata Tea Gold,5,197
TXN-2208,Sugar 1kg,5,175
TXN-2209,Tata Tea Gold,4,411
TXN-2210,Cardamom 100g,1,491
TXN-2211,Tur Dal Loose,3,41
TXN-2212,Aashirvaad Atta 5kg,4,49
TXN-2213,Basmati Rice 1kg,5,482
TXN-2214,Aashirvaad Atta 5kg,4,356
TXN-2215,Sugar 1kg,5,198
TXN-2216,Cardamom 100g,5,326
TXN-2217,Tur Dal Loose,2,304
TXN-2218,Tata Tea Gold,4,446
TXN-2219,Aashirvaad Atta 5kg,5,32
TXN-2220,Tata Tea Gold,3,156
TXN-2221,Lux Soap,2,241
TXN-2222,Aashirvaad Atta 5kg,2,279
TXN-2223,Lux Soap,2,248
TXN-2224,Tata Tea Gold,4,333
TXN-2225,Aashirvaad Atta 5kg,3,194
TXN-2226,Aashirvaad Atta 5kg,2,211
TXN-2227,Tur Dal Loose,5,277
TXN-2228,Tur Dal Loose,2,156
TXN-2229,Lux Soap,2,446
TXN-2230,Sugar 1kg,1,423
TXN-2231,Tata Tea Gold,4,183
TXN-2232,Tata Tea Gold,2,183
TXN-2233,Aashirvaad Atta 5kg,3,358
TXN-2234,Tur Dal Loose,4,450
TXN-2235,Cardamom 100g,5,170
TXN-2236,Basmati Rice 1kg,5,143
TXN-2237,Tur Dal Loose,4,200
TXN-2238,Cardamom 100g,3,269
TXN-2239,Cardamom 100g,5,391
TXN-2240,Aashirvaad Atta 5kg,2,47
TXN-2241,Cardamom 100g,5,400
TXN-2242,Basmati Rice 1kg,5,203
TXN-2243,Sugar 1kg,1,282
TXN-2244,Aashirvaad Atta 5kg,2,41
TXN-2245,Aashirvaad Atta 5kg,3,487
TXN-2246,Sugar 1kg,1,205
TXN-2247,Tata Tea Gold,5,491
TXN-2248,Tata Tea Gold,1,405
TXN-2249,Aashirvaad Atta 5kg,5,342
TXN-2250,Aashirvaad Atta 5kg,2,498
TXN-2251,Basmati Rice 1kg,5,418
TXN-2252,Tur Dal Loose,2,110
TXN-2253,Aashirvaad Atta 5kg,5,85
TXN-2254,Sugar 1kg,3,139
TXN-2255,Tur Dal Loose,1,183
TXN-2256,Tata Tea Gold,5,271
TXN-2257,Tur Dal Loose,4,84
TXN-2258,Cardamom 100g,2,341
TXN-2259,Cardamom 100g,2,266
TXN-2260,Tur Dal Loose,4,134
TXN-2261,Sugar 1kg,4,398
TXN-2262,Aashirvaad Atta 5kg,1,333
TXN-2263,Aashirvaad Atta 5kg,4,497
TXN-2264,Sugar 1kg,4,99
TXN-2265,Lux Soap,3,484
TXN-2266,Tata Tea Gold,2,298
TXN-2267,Aashirvaad Atta 5kg,3,404
TXN-2268,Aashirvaad Atta 5kg,2,145
TXN-2269,Aashirvaad Atta 5kg,3,383
TXN-2270,Tur Dal Loose,1,189
TXN-2271,Lux Soap,2,273
TXN-2272,Cardamom 100g,4,457
TXN-2273,Lux Soap,1,294
TXN-2274,Aashirvaad Atta 5kg,3,312
TXN-2275,Basmati Rice 1kg,3,267
TXN-2276,Tur Dal Loose,2,499
TXN-2277,Tata Tea Gold,2,187
TXN-2278,Tata Tea Gold,2,358
TXN-2279,Basmati Rice 1kg,1,368
TXN-2280,Basmati Rice 1kg,3,320
TXN-2281,Aashirvaad Atta 5kg,4,219
TXN-2282,Tata Tea Gold,5,97
TXN-2283,Basmati Rice 1kg,4,290
TXN-2284,Cardamom 100g,5,345
TXN-2285,Lux Soap,5,391
TXN-2286,Tata Tea Gold,5,476
TXN-2287,Tur Dal Loose,1,329
TXN-2288,Sugar 1kg,5,194
TXN-2289,Cardamom 100g,5,181
TXN-2290,Tata Tea Gold,5,140
TXN-2291,Cardamom 100g,1,266
TXN-2292,Lux Soap,1,148
TXN-2293,Basmati Rice 1kg,5,476
TXN-2294,Basmati Rice 1kg,2,494
TXN-2295,Tata Tea Gold,5,330
TXN-2296,Tata Tea Gold,4,68
TXN-2297,Tur Dal Loose,1,42
TXN-2298,Tata Tea Gold,3,175
TXN-2299,Basmati Rice 1kg,3,499
TXN-2300,Aashirvaad Atta 5kg,4,326
TXN-2301,Lux Soap,1,451
TXN-2302,Aashirvaad Atta 5kg,3,343
TXN-2303,Basmati Rice 1kg,5,437
TXN-2304,Lux Soap,4,302
TXN-2305,Sugar 1kg,3,144
